quelle,url,titel,address,plz,bezirk,preis,wohnfläche,zimmer,balkon,terrasse,garten,einbauküche,fahrstuhl,keller,garage,carport,parkplatz,barrierefrei,haustiere_erlaubt,teilmöbliert_/_möbliert,stockwerk,verfügbar,bautyp,zustand,baujahr,preis_raw,wohnfläche_raw,zimmer_raw,böden,befristung,heizung,abstellraum,objekttyp,grundfläche,objektbeschreibung,lage,ausstattung,preis_und_detailinformation,zusatzinformationen,sonstiges,energieausweis_heizung,details,beschreibung,merkmale,highlight_raw
immowelt,https://www.immowelt.at/expose/2nb7854,Klimatisierte Dachgeschosswohnung mit Terrasse | 3 Zimmer | PROVISIONSFREI,Hirschstettner Straße 63 1220 Wien (Donaustadt),1220,22,,65.08,3.0,False,True,,True,True,False,False,,False,,False,False,3. Geschoss,sofort,,Erstbezug,2023,"€ 1.199,82","65,08 m²",3,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Terrasse Einbauküche Böden: Fliesenboden, Parkett Zustand: Erstbezug voll klimatisiert Anschlüsse: Kabelanschluss Baujahr: 2023 Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mnsq5z,Wien Mitte - Invalidenstraße: großzügige 2-Zimmer Wohnung mit Balkon und Klimaanlage,Invalidenstraße 1030 Wien (Landstraße),1030,3,,65.03,2.0,True,False,,True,True,False,False,,False,,False,False,4. Geschoss,01.05.2026,,gepflegt,1911,"€ 1.299,48","65,03 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon Einbauküche Böden: Fliesenboden, Parkett Zustand: gepflegt Weitere Räume: Abstellraum Baujahr: 1911 Zustand: Altbau (bis 1945) Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mlqv5z,NÄHE GUMPENDORFER KIRCHENPLATZ: ADAPTIERTE ALTBAUWOHNUNG in absolut RUHIGER HOFLAGE,"Straße nicht freigegeben 1060 Wien 6.,Mariahilf",1060,6,,65.0,3.0,False,False,,True,False,True,False,,False,,False,False,,ab sofort,,gepflegt,1832,"€ 833,03",65 m²,3,,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Einbauküche Zustand: gepflegt Weitere Räume: Kelleranteil Anschlüsse: Kabelanschluss Baujahr: 1832 Zustand: Altbau (bis 1945),<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2m7q35x,| 3 ZIMMER | NIEDRIGE ENERGIEKOSTEN | RUHELAGE IN DEN INNENHOF | INKL.KÜCHE |,Straße nicht freigegeben 1210 Wien (Floridsdorf),1210,21,,65.0,3.0,True,False,,False,False,False,False,,False,,False,False,2. Geschoss,,Neubau,,2018,"€ 1.083,80",65 m²,3,,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Loggia barrierefrei Baujahr: 2018 Zustand: Neubau,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nmxs52,Grünblick beim Stadion,Meiereistraße 1020 Wien (Leopoldstadt),1020,2,,64.0,2.0,False,True,,False,True,False,False,,True,,False,False,3. Geschoss,nach Vereinbarung,Neubau,Erstbezug,2025,€ 1.880,64 m²,2,Parkett,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne Terrasse offene Küche rollstuhlgerecht Böden: Parkett Zustand: Erstbezug Weitere Räume: Abstellraum Anschlüsse: Kabelanschluss Baujahr: 2025 Zustand: Neubau Personenaufzug, Lastenaufzug 1 Stellplatz Wellness: Sauna",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2m4w85v,KAY - TRAUMHAFTE WOHNUNGEN IN DONAUNÄHE - HERVORRAGENDE INFRASTRUKTUR,Engerthstraße 61-63 1200 Wien (Brigittenau),1200,20,,64.0,2.0,True,False,,True,True,False,False,,False,,False,False,6. Geschoss,01.02.2026,Neubau,,2020,€ 1.179,64 m²,2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon Einbauküche Böden: Fliesenboden, Parkett Ausstattung: neuwertig Weitere Räume: Abstellraum Baujahr: 2020 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2m4hx5q,3-Zimmer-Wohnung mit 2 Balkonen - zu mieten in Niedrigenergiehaus in 1110 Wien,Straße nicht freigegeben 1110 Wien (Simmering),1110,11,,63.95,3.0,True,False,,True,False,True,False,,False,,True,True,3. Geschoss,sofort,,Erstbezug,2023,€ 1.220,"63,95 m²",3,Parkett,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Bad mit Wanne Balkon Einbauküche Böden: Parkett Ausstattung: teilweise möbliert Zustand: Erstbezug Weitere Räume: Kelleranteil Haustiere erlaubt Baujahr: 2023,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2n7s454,++NEU++ HELLE 2 ZIMMER NEUBAUWOHNUNG MIT EINER LOGGIA IN DER WIENERBERG CITY!,Hertha-Firnberg-Straße 1100 Wien (Favoriten),1100,10,,63.91,,True,False,,False,True,False,True,,True,,False,False,,ab sofort,Neubau,gepflegt,2002,€ 1.100,"63,91 m²",k.A.,Parkett,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Bad mit Wanne Loggia offene Küche barrierefrei Böden: Parkett Zustand: gepflegt Baujahr: 2002 Zustand: Neubau Personenaufzug 1 Stellplatz: Garage,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2m6q35x,| RUHIG UND SONNIG | 2 ZIMMER | MIT TERASSE | NIEDRIGE ENERGIEKOSTEN,Straße nicht freigegeben 1210 Wien (Floridsdorf),1210,21,,63.5,2.0,False,True,,False,False,False,False,,False,,False,False,4. Geschoss,,Neubau,,2018,"€ 1.029,02","63,50 m²",2,,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Terrasse barrierefrei Baujahr: 2018 Zustand: Neubau,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2m7pf5v,14. STOCKWERK - WOHNUNG MIT 41M2 TERRASSE,Straße nicht freigegeben 1110 Wien (Simmering),1110,11,,63.0,2.5,True,True,,True,True,False,False,,False,,False,False,,sofort,Neubau,gepflegt,1977,"€ 1.163,62",63 m²,"2,5","Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon, Garten, Terrasse Einbauküche barrierefrei Böden: Fliesenboden, Parkett Zustand: gepflegt Weitere Räume: Wasch-Trockenraum Baujahr: 1977 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2m7845t,++MOLLARD 50++ Perfect 2-room apartment in the heart of the city (1/8),Straße nicht freigegeben 1060 Wien (Mariahilf),1060,6,,62.24,2.0,True,False,,True,True,False,False,,False,,False,False,2. Geschoss,sofort,Neubau,Erstbezug,2025,"€ 1.474,98","62,24 m²",2,"Estrich, Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne und Dusche Loggia Einbauküche barrierefrei, rollstuhlgerecht, WG-geeignet Böden: Estrich, Fliesenboden, Parkett Zustand: Erstbezug Weitere Räume: Abstellraum Baujahr: 2025 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2ma845t,++NEU++ Stylish 2-room-apartment in the Heart of the City (1/13),Straße nicht freigegeben 1060 Wien (Mariahilf),1060,6,,62.22,2.0,True,False,,True,True,False,False,,False,,False,False,3. Geschoss,sofort,Neubau,Erstbezug,2025,€ 1.525,"62,22 m²",2,"Estrich, Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne und Dusche Balkon Einbauküche barrierefrei, rollstuhlgerecht Böden: Estrich, Fliesenboden, Parkett Zustand: Erstbezug Weitere Räume: Abstellraum Baujahr: 2025 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2npdm52,++NEU++ Fantastische 2-Zimmer-Wohnung mitten im Herzen der Stadt (1/13),Straße nicht freigegeben 1060 Wien (Mariahilf),1060,6,,62.21,2.0,True,False,,True,True,False,False,,False,,False,False,3. Geschoss,sofort,Neubau,Erstbezug,2025,"€ 1.524,99","62,21 m²",2,"Estrich, Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne und Dusche Balkon Einbauküche barrierefrei, rollstuhlgerecht Böden: Estrich, Fliesenboden, Parkett Zustand: Erstbezug Weitere Räume: Abstellraum Baujahr: 2025 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2npn853,Alszeile in Sicht: 2-Zimmer-Wohnung mit Weitblick im voll sanierten Haus zur Miete mit Heizung und Warmwasser inklusive! **** Ab Mai 2026 ****,Straße nicht freigegeben 1170 Wien (Hernals),1170,17,,62.12,2.0,False,False,,True,True,False,False,,False,,False,False,5. Geschoss,,Neubau,renoviert / saniert,1971,€ 1.190,"62,12 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Einbauküche WG-geeignet Böden: Fliesenboden, Parkett Zustand: renoviert / saniert voll klimatisiert Weitere Räume: Wasch-Trockenraum Baujahr: 1971 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nvsp52,Gemütliche 2-Zimmer-Wohnung mit Loggia in 1180 Wien - Ihr neues Zuhause!,Eduardgasse 1180 Wien (Währing),1180,18,,60.96,2.0,True,False,,False,True,False,False,,False,,False,False,Erdgeschoss,sofort,Neubau,gepflegt,2022,€ 1.375,"60,96 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne Loggia offene Küche Böden: Fliesenboden, Parkett Zustand: gepflegt Weitere Räume: Abstellraum, Wasch-Trockenraum Baujahr: 2022 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mc4c5x,Erstbezug: 2-Zimmer Galeriewohnung mit Dachterrasse - U-Bahn & Donau Nähe,Straße nicht freigegeben 1210 Wien (Floridsdorf),1210,21,,60.38,2.0,True,True,,True,True,False,False,,False,,False,False,5. Geschoss,01.05.2026,Neubau,Erstbezug,2025,€ 1.149,"60,38 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Loggia, Terrasse Einbauküche, offene Küche Böden: Fliesenboden, Parkett Zustand: Erstbezug voll klimatisiert Anschlüsse: Kabelanschluss Baujahr: 2025 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mdvt5z,äusserst gepflegte & sonnige 2 Zimmer Wohnung in Mauer | ZELLMANN IMMOBILIEN,Straße nicht freigegeben 1230 Wien (Liesing),1230,23,,60.0,2.0,False,False,,True,True,False,False,,False,,False,False,1. Geschoss,01.04.2026,Neubau,,1996,"€ 898,24",60 m²,2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Fenster und Dusche Garten Einbauküche Böden: Fliesenboden, Parkett Weitere Räume: Abstellraum Anschlüsse: Kabelanschluss Baujahr: 1996 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mksr5y,"""4. BEZIRK - Moderne 2 Zimmer Wohnung mit großem Balkon und Weitblick""",Straße nicht freigegeben 1040 Wien (Wieden),1040,4,,60.0,2.0,True,False,,False,True,False,False,,False,,False,False,6. Geschoss,sofort,Neubau,gepflegt,1958,€ 970,60 m²,2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Fenster, Wanne und Dusche Balkon offene Küche Böden: Fliesenboden, Parkett Zustand: gepflegt Weitere Räume: Wasch-Trockenraum Anschlüsse: Kabelanschluss Baujahr: 1958 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2m86h5w,NAPOLEONWALD | hochwertig renoviert | Tolle Raumaufteilung | Ruhelage | 2 Zimmer | Wintergarten | ZELLMANN IMMOBILIEN,Jaunerstraße 1130 Wien (Hietzing),1130,13,,59.98,2.0,True,False,,True,False,False,False,,False,,False,False,1. Geschoss,sofort,Neubau,gepflegt,1995,"€ 1.149,90","59,98 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Fenster und Wanne Loggia Einbauküche Böden: Fliesenboden, Parkett Zustand: gepflegt Anschlüsse: Kabelanschluss Baujahr: 1995 Zustand: Neubau",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2n5cb53,Rooftop Living bei der U1 Kagran - TOWER HOMES,Straße nicht freigegeben 1220 Wien (Donaustadt),1220,22,,59.6,2.0,True,False,,True,True,False,False,,False,,False,False,41. Geschoss,01.04.2026,Neubau,Erstbezug,2026,€ 1.485,"59,60 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon, Loggia Einbauküche, offene Küche Böden: Fliesenboden, Parkett Zustand: Erstbezug Baujahr: 2026 Zustand: Neubau Personenaufzug Wellness: Swimming-Pool",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2m7ue5z,TOWER HOMES - Erstklassige Ausstattung & Rooftop Wellness,Straße nicht freigegeben 1220 Wien (Donaustadt),1220,22,,59.6,2.0,True,False,,True,True,False,False,,False,,False,False,40. Geschoss,01.04.2026,Neubau,Erstbezug,2026,€ 1.475,"59,60 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon, Loggia Einbauküche, offene Küche Böden: Fliesenboden, Parkett Zustand: Erstbezug Baujahr: 2026 Zustand: Neubau Personenaufzug Wellness: Swimming-Pool",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nsa554,Wohn(t)räume realisiert: ODO25 überzeugt mit smarten Grundrissen & nachhaltiger Bauweise,Odoakergasse 25 1160 Wien (Ottakring),1160,16,,59.51,2.0,False,True,,False,True,False,False,,False,,False,False,5. Geschoss,01.07.2026,Neubau,Erstbezug,2026,€ 1.299,"59,51 m²",2,"Fliesenboden, Kunststoffboden",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Terrasse offene Küche Böden: Fliesenboden, Kunststoffboden Zustand: Erstbezug voll klimatisiert Weitere Räume: Abstellraum Baujahr: 2026 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2n6s454,ODO25 | Maisonette | 2 Zimmer | Terrasse | Erstbezug | Mietbeginn ab 01.07.2026,Odoakergasse 25 1160 Wien (Ottakring),1160,16,,59.51,2.0,False,True,,True,True,False,True,,False,,False,False,5. Geschoss,01.07.2026,,Erstbezug,2026,€ 1.299,"59,51 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Terrasse Einbauküche Böden: Fliesenboden, Parkett Zustand: Erstbezug voll klimatisiert Anschlüsse: Kabelanschluss Baujahr: 2026 Personenaufzug 19 Stellplätze: Tiefgarage",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mkst5t,Modernes Zuhause für Singles und Paare: Helle 2-Zimmer-Wohnung mit Loggia bei U6 Alterlaa - 5. Stock,Straße nicht freigegeben 1230 Wien (Liesing),1230,23,,59.13,2.0,True,False,,False,True,False,False,,False,,False,True,5. Geschoss,sofort,Neubau,,2000,€ 1.180,"59,13 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne Loggia offene Küche Böden: Fliesenboden, Parkett Ausstattung: möbliert Weitere Räume: Abstellraum Baujahr: 2000 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2m7cx5y,"2-Zimmer-Dachgeschoßwohnung mit Terrasse - zu mieten im Neubauprojekt ""Herz & Heim"" in Simmering, 1110 Wien",Straße nicht freigegeben 1110 Wien (Simmering),1110,11,,58.99,2.0,False,True,,True,True,True,False,,False,,True,True,2. Geschoss (Dachgeschoss),Q3 2026,,Erstbezug,2026,€ 1.199,"58,99 m²",2,Parkett,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Bad mit Dusche Terrasse Einbauküche Böden: Parkett Ausstattung: teilweise möbliert Zustand: Erstbezug Weitere Räume: Kelleranteil Haustiere erlaubt Baujahr: 2026 Personenaufzug,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mymq5r,Ideal geschnittene 2-Zimmer-Wohnung mit Außenfläche - ZENTRALE LAGE MIT FUßBODENKÜHLUNG,Urschenböckgasse 3 1030 Wien (Landstraße),1030,3,,58.65,2.0,True,False,,True,True,False,True,,True,,True,True,3. Geschoss,nach Vereinbarung,,,2021,€ 1.199,"58,65 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Loggia Einbauküche Böden: Fliesenboden, Parkett Ausstattung: teilweise möbliert voll klimatisiert Anschlüsse: Kabelanschluss Haustiere erlaubt Baujahr: 2021 Personenaufzug 1 Stellplatz: Tiefgarage",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mlws5x,Wunderbare 2 Zimmer Maisonette-Wohnung mit großzügiger Terrasse,Straße nicht freigegeben 1210 Wien (Floridsdorf),1210,21,,58.53,2.0,False,True,,True,True,False,False,,False,,False,False,5. Geschoss,01.03.2026,Neubau,gepflegt,2018,€ 1.225,"58,53 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche, Gäste-WC Terrasse Einbauküche Böden: Fliesenboden, Parkett Zustand: gepflegt Weitere Räume: Wasch-Trockenraum Anschlüsse: Kabelanschluss Baujahr: 2018 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nyxf53,Wunderschöne 2 Zimmer Wohnung mit Balkon in 1060 Wien!,Straße nicht freigegeben 1060 Wien (Mariahilf),1060,6,,58.44,2.0,True,False,,True,True,True,False,,False,,False,False,5. Geschoss,ab sofort,,gepflegt,2018,€ 1.575,"58,44 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne Balkon Einbauküche Böden: Fliesenboden, Parkett Zustand: gepflegt Weitere Räume: Kelleranteil Baujahr: 2018 Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nqdm52,++NEU++ stylische 2-Zimmer-Wohnung mitten im Herzen der Stadt (1/14),Straße nicht freigegeben 1060 Wien (Mariahilf),1060,6,,58.31,2.0,True,False,,True,True,False,False,,False,,False,False,3. Geschoss,sofort,Neubau,Erstbezug,2025,"€ 1.424,97","58,31 m²",2,"Estrich, Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne und Dusche Loggia Einbauküche barrierefrei, rollstuhlgerecht Böden: Estrich, Fliesenboden, Parkett Zustand: Erstbezug Weitere Räume: Abstellraum Baujahr: 2025 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2myxy5r,Helle 2-Zimmer-Wohnung - gemütliche Loggia - Blick ins Grüne!,Straße nicht freigegeben 1110 Wien (Simmering),1110,11,,58.0,2.0,False,False,,False,False,True,False,,False,,False,False,3. Geschoss,sofort,,,,€ 820,58 m²,2,,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Weitere Räume: Kelleranteil,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2m3nh5r,orea | Schöne 2-Zimmer-Wohnung nahe Yppenplatz | Smart besichtigen · Online anmieten |,Brestelgasse 1160 Wien (Ottakring),1160,16,,57.83,2.0,False,False,,True,True,False,False,,False,,False,False,Erdgeschoss,sofort,Neubau,,1970,€ 949,"57,83 m²",2,,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Bad mit Dusche Einbauküche barrierefrei Baujahr: 1970 Zustand: Neubau Personenaufzug,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mnaq5z,++PROVISIONSFREI++ Premium 2-Zimmer Neubau-ZWEITBEZUG mit Balkon/Loggia!,Laaer-Berg-Straße 110 1100 Wien (Favoriten),1100,10,,57.38,2.0,True,False,,True,True,False,False,,False,,False,False,4. Geschoss,,Neubau,,2021,"€ 974,31","57,38 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Balkon, Loggia Einbauküche barrierefrei Böden: Fliesenboden, Parkett Weitere Räume: Wasch-Trockenraum Baujahr: 2021 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2m3w45v,2 Zimmer de LUXE mit südlichem Balkon direkt beim Belvedere mit viel Wohnkomfort!,Arsenalstraße 1100 Wien (Favoriten),1100,10,,57.03,2.0,True,True,,False,True,False,False,,False,,False,False,8. Geschoss,,Neubau,gepflegt,,"€ 1.419,01","57,03 m²",2,"Estrich, Fliesenboden, Parkett, Steinboden",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon, Garten, Terrasse offene Küche barrierefrei, rollstuhlgerecht Böden: Estrich, Fliesenboden, Parkett, Steinboden Zustand: gepflegt voll klimatisiert Weitere Räume: Abstellraum, Wasch-Trockenraum Zustand: Neubau Personenaufzug Wellness: Sauna Sicherheitstechnik: Überwachungskamera",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mjgj5v,++NEU++ Stunning 3-room apartment in the very heart of the city (1/30),Straße nicht freigegeben 1060 Wien (Mariahilf),1060,6,,56.93,3.0,True,False,,True,True,False,False,,False,,False,False,,sofort,Neubau,Erstbezug,2025,"€ 1.924,98","56,93 m²",3,"Estrich, Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne und Dusche Balkon Einbauküche barrierefrei, rollstuhlgerecht, WG-geeignet Böden: Estrich, Fliesenboden, Parkett Zustand: Erstbezug Weitere Räume: Abstellraum Baujahr: 2025 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2n2r653,"Eiswerkstraße 3, 1220 Wien",Eiswerkstraße 3 1220 Wien (Donaustadt),1220,22,,56.8,2.0,True,True,,False,True,False,False,,False,,False,False,2. Geschoss,01.03.2026,Neubau,Erstbezug,2021,€ 1.249,"56,80 m²",2,,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Balkon, Terrasse Zustand: Erstbezug Baujahr: 2021 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2m86n5y,DER BALLON - ANKOMMEN UND ABHEBEN - NATURNAHES WOHNEN NAHE DER SEESTADT ASPERN,Groß-Enzersdorfer Straße 72 1220 Wien (Donaustadt),1220,22,,56.79,2.0,True,False,,True,True,False,False,,False,,False,False,1. Geschoss,sofort,Neubau,gepflegt,,"€ 920,08","56,79 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne Balkon, Loggia Einbauküche, offene Küche Böden: Fliesenboden, Parkett Zustand: gepflegt Weitere Räume: Abstellraum Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mpyl5r,"Attraktive 2-Zimmerwohnung mit Kühldecke, Terrasse und Garten",Straße nicht freigegeben 1110 Wien (Simmering),1110,11,,56.46,2.0,False,True,,True,True,False,False,,False,,False,False,Erdgeschoss,,Neubau,,2018,"€ 1.049,59","56,46 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne Terrasse Einbauküche Böden: Fliesenboden, Parkett voll klimatisiert Weitere Räume: Wasch-Trockenraum Anschlüsse: Kabelanschluss Baujahr: 2018 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nuqf54,Ruhige Gartenwohnung im Innenhof mit 2-Zimmer zu mieten in 1070 Wien,Straße nicht freigegeben 1070 Wien (Neubau),1070,7,,56.39,2.0,False,True,,True,True,True,False,,False,,True,False,2. Geschoss,Ab sofort,,gepflegt,2006,€ 1.199,"56,39 m²",2,Parkett,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne Garten, Terrasse Einbauküche, offene Küche Böden: Parkett Zustand: gepflegt Weitere Räume: Kelleranteil, Abstellraum Anschlüsse: Kabelanschluss Haustiere erlaubt Baujahr: 2006 Personenaufzug",<NA>,<NA>,<NA>
